time_utc,var,name,value
2019-01-17T10:51:31Z,air_humidity_percent,SHT25-Top,8.0
2019-01-17T10:51:31Z,air_carbon_dioxide_ppm,T6713-Top,832.0
2019-01-17T10:51:35Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-17T10:56:33Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-17T10:56:34Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T10:56:34Z,air_carbon_dioxide_ppm,T6713-Top,855.0
2019-01-17T11:01:32Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T11:01:32Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-17T11:01:35Z,air_carbon_dioxide_ppm,T6713-Top,857.0
2019-01-17T11:06:32Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-17T11:06:33Z,air_carbon_dioxide_ppm,T6713-Top,852.0
2019-01-17T11:06:34Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T11:11:33Z,air_carbon_dioxide_ppm,T6713-Top,850.0
2019-01-17T11:11:34Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T11:11:35Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-17T11:16:33Z,air_carbon_dioxide_ppm,T6713-Top,846.0
2019-01-17T11:16:34Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-17T11:16:35Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T11:21:33Z,air_carbon_dioxide_ppm,T6713-Top,849.0
2019-01-17T11:21:34Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T11:21:34Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-17T11:26:33Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-17T11:26:34Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T11:26:36Z,air_carbon_dioxide_ppm,T6713-Top,841.0
2019-01-17T11:31:34Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T11:31:34Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-17T11:31:37Z,air_carbon_dioxide_ppm,T6713-Top,853.0
2019-01-17T11:36:35Z,air_carbon_dioxide_ppm,T6713-Top,869.0
2019-01-17T11:36:36Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-17T11:36:37Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T11:41:35Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T11:41:35Z,air_carbon_dioxide_ppm,T6713-Top,865.0
2019-01-17T11:41:36Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-17T11:46:36Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T11:46:39Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-17T11:46:39Z,air_carbon_dioxide_ppm,T6713-Top,869.0
2019-01-17T11:51:36Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T11:51:37Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-17T11:51:40Z,air_carbon_dioxide_ppm,T6713-Top,862.0
2019-01-17T11:56:37Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-17T11:56:38Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T11:56:40Z,air_carbon_dioxide_ppm,T6713-Top,865.0
2019-01-17T12:01:38Z,air_carbon_dioxide_ppm,T6713-Top,870.0
2019-01-17T12:01:40Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T12:01:40Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-17T12:06:38Z,air_carbon_dioxide_ppm,T6713-Top,871.0
2019-01-17T12:06:40Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T12:06:40Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-17T12:11:38Z,air_carbon_dioxide_ppm,T6713-Top,877.0
2019-01-17T12:11:39Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-17T12:11:40Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T12:16:39Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T12:16:40Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-17T12:16:40Z,air_carbon_dioxide_ppm,T6713-Top,874.0
2019-01-17T12:21:40Z,air_temperature_celcius,SHT25-Top,32.0
2019-01-17T12:21:41Z,air_carbon_dioxide_ppm,T6713-Top,867.0
2019-01-17T12:21:43Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T12:26:42Z,air_carbon_dioxide_ppm,T6713-Top,880.0
2019-01-17T12:26:43Z,air_temperature_celcius,SHT25-Top,32.0
2019-01-17T12:26:46Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T12:31:42Z,air_temperature_celcius,SHT25-Top,32.0
2019-01-17T12:31:42Z,air_carbon_dioxide_ppm,T6713-Top,885.0
2019-01-17T12:31:44Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T12:36:41Z,air_temperature_celcius,SHT25-Top,32.0
2019-01-17T12:36:44Z,air_carbon_dioxide_ppm,T6713-Top,872.0
2019-01-17T12:36:45Z,air_humidity_percent,SHT25-Top,6.0
2019-01-17T12:41:43Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T12:41:45Z,air_carbon_dioxide_ppm,T6713-Top,881.0
2019-01-17T12:41:46Z,air_temperature_celcius,SHT25-Top,32.0
2019-01-17T12:46:44Z,air_temperature_celcius,SHT25-Top,32.0
2019-01-17T12:46:45Z,air_carbon_dioxide_ppm,T6713-Top,896.0
2019-01-17T12:46:48Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T12:51:46Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T12:51:46Z,air_temperature_celcius,SHT25-Top,32.0
2019-01-17T12:51:48Z,air_carbon_dioxide_ppm,T6713-Top,906.0
2019-01-17T12:56:45Z,air_humidity_percent,SHT25-Top,6.0
2019-01-17T12:56:46Z,air_temperature_celcius,SHT25-Top,32.0
2019-01-17T12:56:48Z,air_carbon_dioxide_ppm,T6713-Top,901.0
2019-01-17T13:01:46Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T13:01:47Z,air_temperature_celcius,SHT25-Top,32.0
2019-01-17T13:01:48Z,air_carbon_dioxide_ppm,T6713-Top,899.0
2019-01-17T13:06:47Z,air_humidity_percent,SHT25-Top,7.0
2019-01-17T13:06:48Z,air_carbon_dioxide_ppm,T6713-Top,910.0
2019-01-17T13:06:49Z,air_temperature_celcius,SHT25-Top,33.0
