time_utc,var,name,value
2019-01-16T10:24:02Z,air_carbon_dioxide_ppm,T6713-Top,676.0
2019-01-16T10:24:04Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T10:24:06Z,air_humidity_percent,SHT25-Top,21.0
2019-01-16T10:29:05Z,air_humidity_percent,SHT25-Top,20.0
2019-01-16T10:29:08Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T10:29:09Z,air_carbon_dioxide_ppm,T6713-Top,703.0
2019-01-16T10:34:02Z,air_carbon_dioxide_ppm,T6713-Top,667.0
2019-01-16T10:34:05Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T10:34:07Z,air_humidity_percent,SHT25-Top,20.0
2019-01-16T10:39:01Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T10:39:03Z,air_humidity_percent,SHT25-Top,20.0
2019-01-16T10:39:11Z,air_carbon_dioxide_ppm,T6713-Top,717.0
2019-01-16T10:44:08Z,air_carbon_dioxide_ppm,T6713-Top,679.0
2019-01-16T10:44:09Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T10:44:16Z,air_humidity_percent,SHT25-Top,20.0
2019-01-16T10:49:02Z,air_carbon_dioxide_ppm,T6713-Top,674.0
2019-01-16T10:49:10Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T10:49:12Z,air_humidity_percent,SHT25-Top,19.0
2019-01-16T10:54:13Z,air_carbon_dioxide_ppm,T6713-Top,692.0
2019-01-16T10:54:14Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T10:54:16Z,air_humidity_percent,SHT25-Top,19.0
2019-01-16T10:59:06Z,air_humidity_percent,SHT25-Top,18.0
2019-01-16T10:59:11Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T10:59:14Z,air_carbon_dioxide_ppm,T6713-Top,707.0
2019-01-16T11:04:03Z,air_humidity_percent,SHT25-Top,18.0
2019-01-16T11:04:11Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T11:04:14Z,air_carbon_dioxide_ppm,T6713-Top,709.0
2019-01-16T11:19:05Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T11:19:12Z,air_humidity_percent,SHT25-Top,17.0
2019-01-16T11:19:14Z,air_carbon_dioxide_ppm,T6713-Top,702.0
2019-01-16T11:24:12Z,air_carbon_dioxide_ppm,T6713-Top,698.0
2019-01-16T11:24:14Z,air_humidity_percent,SHT25-Top,17.0
2019-01-16T11:24:14Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T11:29:08Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T11:29:10Z,air_carbon_dioxide_ppm,T6713-Top,738.0
2019-01-16T11:29:13Z,air_humidity_percent,SHT25-Top,13.0
2019-01-16T11:34:08Z,air_carbon_dioxide_ppm,T6713-Top,713.0
2019-01-16T11:34:09Z,air_humidity_percent,SHT25-Top,13.0
2019-01-16T11:34:11Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T11:39:09Z,air_carbon_dioxide_ppm,T6713-Top,701.0
2019-01-16T11:39:10Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T11:39:14Z,air_humidity_percent,SHT25-Top,13.0
2019-01-16T11:44:09Z,air_humidity_percent,SHT25-Top,13.0
2019-01-16T11:44:11Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T11:44:15Z,air_carbon_dioxide_ppm,T6713-Top,711.0
2019-01-16T11:49:08Z,air_carbon_dioxide_ppm,T6713-Top,689.0
2019-01-16T11:49:08Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T11:49:10Z,air_humidity_percent,SHT25-Top,13.0
2019-01-16T11:54:08Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T11:54:10Z,air_carbon_dioxide_ppm,T6713-Top,675.0
2019-01-16T11:54:16Z,air_humidity_percent,SHT25-Top,13.0
2019-01-16T11:59:13Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T11:59:18Z,air_carbon_dioxide_ppm,T6713-Top,682.0
2019-01-16T11:59:19Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:04:13Z,air_humidity_percent,SHT25-Top,13.0
2019-01-16T12:04:15Z,air_carbon_dioxide_ppm,T6713-Top,680.0
2019-01-16T12:04:18Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:09:11Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:09:14Z,air_carbon_dioxide_ppm,T6713-Top,676.0
2019-01-16T12:09:15Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T12:14:12Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:14:13Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T12:14:19Z,air_carbon_dioxide_ppm,T6713-Top,676.0
2019-01-16T12:19:12Z,air_carbon_dioxide_ppm,T6713-Top,671.0
2019-01-16T12:19:14Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T12:19:23Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:24:17Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T12:24:19Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:24:28Z,air_carbon_dioxide_ppm,T6713-Top,661.0
2019-01-16T12:29:15Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:29:20Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T12:29:28Z,air_carbon_dioxide_ppm,T6713-Top,665.0
2019-01-16T12:34:16Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T12:34:20Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:34:24Z,air_carbon_dioxide_ppm,T6713-Top,660.0
2019-01-16T12:39:16Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:39:21Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T12:39:27Z,air_carbon_dioxide_ppm,T6713-Top,661.0
2019-01-16T12:44:17Z,air_carbon_dioxide_ppm,T6713-Top,672.0
2019-01-16T12:44:25Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T12:44:28Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:49:23Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:49:24Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T12:49:25Z,air_carbon_dioxide_ppm,T6713-Top,672.0
2019-01-16T12:54:20Z,air_carbon_dioxide_ppm,T6713-Top,664.0
2019-01-16T12:54:23Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:54:25Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T12:59:23Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T12:59:26Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T12:59:30Z,air_carbon_dioxide_ppm,T6713-Top,661.0
2019-01-16T13:04:21Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T13:04:27Z,air_carbon_dioxide_ppm,T6713-Top,666.0
2019-01-16T13:04:28Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T13:09:22Z,air_carbon_dioxide_ppm,T6713-Top,664.0
2019-01-16T13:09:26Z,air_humidity_percent,SHT25-Top,13.0
2019-01-16T13:09:27Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T13:14:20Z,air_humidity_percent,SHT25-Top,13.0
2019-01-16T13:14:23Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T13:14:27Z,air_carbon_dioxide_ppm,T6713-Top,659.0
2019-01-16T13:19:19Z,air_carbon_dioxide_ppm,T6713-Top,668.0
2019-01-16T13:19:20Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T13:19:30Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T13:24:22Z,air_carbon_dioxide_ppm,T6713-Top,663.0
