time_utc,var,name,value
2019-01-16T11:19:02Z,air_carbon_dioxide_ppm,T6713-Top,126.0
2019-01-16T11:19:04Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:19:05Z,air_temperature_celcius,SHT25-Top,26.0
2019-01-16T11:24:03Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:24:05Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:24:07Z,air_carbon_dioxide_ppm,T6713-Top,120.0
2019-01-16T11:29:04Z,air_carbon_dioxide_ppm,T6713-Top,119.0
2019-01-16T11:29:06Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:29:10Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:34:03Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:34:06Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:34:09Z,air_carbon_dioxide_ppm,T6713-Top,140.0
2019-01-16T11:39:04Z,air_carbon_dioxide_ppm,T6713-Top,117.0
2019-01-16T11:39:05Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:39:07Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:44:06Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:44:09Z,air_carbon_dioxide_ppm,T6713-Top,132.0
2019-01-16T11:44:14Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:49:04Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:49:05Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:49:07Z,air_carbon_dioxide_ppm,T6713-Top,120.0
2019-01-16T11:54:06Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:54:10Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:54:16Z,air_carbon_dioxide_ppm,T6713-Top,113.0
2019-01-16T11:59:08Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:59:09Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:59:10Z,air_carbon_dioxide_ppm,T6713-Top,123.0
2019-01-16T12:04:10Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T12:04:10Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T12:04:13Z,air_carbon_dioxide_ppm,T6713-Top,109.0
2019-01-16T12:09:11Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T12:09:16Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T12:09:17Z,air_carbon_dioxide_ppm,T6713-Top,109.0
2019-01-16T12:14:09Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T12:14:10Z,air_carbon_dioxide_ppm,T6713-Top,118.0
