time_utc,var,name,value
2019-01-16T10:23:41Z,air_carbon_dioxide_ppm,T6713-Top,440.0
2019-01-16T10:23:42Z,air_humidity_percent,SHT25-Top,18.0
2019-01-16T10:23:43Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T10:28:41Z,air_humidity_percent,SHT25-Top,18.0
2019-01-16T10:28:45Z,air_carbon_dioxide_ppm,T6713-Top,460.0
2019-01-16T10:28:45Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T10:33:40Z,air_carbon_dioxide_ppm,T6713-Top,428.0
2019-01-16T10:33:41Z,air_humidity_percent,SHT25-Top,18.0
2019-01-16T10:33:42Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T10:38:42Z,air_carbon_dioxide_ppm,T6713-Top,509.0
2019-01-16T10:38:43Z,air_humidity_percent,SHT25-Top,23.0
2019-01-16T10:38:44Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T10:43:41Z,air_carbon_dioxide_ppm,T6713-Top,443.0
2019-01-16T10:43:44Z,air_humidity_percent,SHT25-Top,23.0
2019-01-16T10:43:44Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T10:48:43Z,air_carbon_dioxide_ppm,T6713-Top,446.0
2019-01-16T10:48:43Z,air_humidity_percent,SHT25-Top,22.0
2019-01-16T10:48:43Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T10:53:43Z,air_carbon_dioxide_ppm,T6713-Top,442.0
2019-01-16T10:53:46Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T10:53:48Z,air_humidity_percent,SHT25-Top,22.0
2019-01-16T10:58:44Z,air_humidity_percent,SHT25-Top,20.0
2019-01-16T10:58:45Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-16T10:58:47Z,air_carbon_dioxide_ppm,T6713-Top,448.0
2019-01-16T11:03:46Z,air_carbon_dioxide_ppm,T6713-Top,433.0
2019-01-16T11:03:48Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:03:48Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-16T11:08:45Z,air_humidity_percent,SHT25-Top,17.0
2019-01-16T11:08:47Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-16T11:08:48Z,air_carbon_dioxide_ppm,T6713-Top,432.0
2019-01-16T11:13:46Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T11:13:47Z,air_carbon_dioxide_ppm,T6713-Top,432.0
2019-01-16T11:13:47Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-16T11:18:48Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T11:18:49Z,air_carbon_dioxide_ppm,T6713-Top,428.0
2019-01-16T11:18:50Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T11:23:47Z,air_carbon_dioxide_ppm,T6713-Top,426.0
2019-01-16T11:23:48Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T11:23:49Z,air_humidity_percent,SHT25-Top,14.0
2019-01-16T11:28:47Z,air_humidity_percent,SHT25-Top,13.0
2019-01-16T11:28:47Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T11:28:48Z,air_carbon_dioxide_ppm,T6713-Top,429.0
2019-01-16T11:33:53Z,air_carbon_dioxide_ppm,T6713-Top,430.0
2019-01-16T11:33:53Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T11:33:55Z,air_humidity_percent,SHT25-Top,13.0
2019-01-16T15:06:49Z,air_carbon_dioxide_ppm,T6713-Top,378.0
2019-01-16T15:06:56Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-16T15:06:58Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T16:02:18Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T16:02:19Z,air_carbon_dioxide_ppm,T6713-Top,385.0
2019-01-16T16:02:27Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-16T16:06:53Z,air_carbon_dioxide_ppm,T6713-Top,380.0
2019-01-16T16:06:55Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T16:06:59Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-16T16:11:50Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T16:11:51Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-16T16:11:54Z,air_carbon_dioxide_ppm,T6713-Top,380.0
2019-01-16T16:16:52Z,air_carbon_dioxide_ppm,T6713-Top,380.0
2019-01-16T16:16:53Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T16:16:55Z,air_temperature_celcius,SHT25-Top,32.0
2019-01-16T16:21:49Z,air_carbon_dioxide_ppm,T6713-Top,374.0
2019-01-16T16:21:52Z,air_temperature_celcius,SHT25-Top,32.0
2019-01-16T16:21:53Z,air_humidity_percent,SHT25-Top,11.0
2019-01-16T16:26:57Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T16:26:58Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-16T16:27:00Z,air_carbon_dioxide_ppm,T6713-Top,375.0
2019-01-16T16:31:51Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-16T16:31:54Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T16:32:00Z,air_carbon_dioxide_ppm,T6713-Top,375.0
2019-01-16T16:36:53Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T16:36:57Z,air_carbon_dioxide_ppm,T6713-Top,378.0
2019-01-16T16:37:01Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-16T16:41:50Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-16T16:41:51Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T16:41:56Z,air_carbon_dioxide_ppm,T6713-Top,379.0
2019-01-16T16:46:55Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T16:46:58Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-16T16:46:59Z,air_carbon_dioxide_ppm,T6713-Top,381.0
2019-01-16T16:51:53Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-16T16:51:56Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T16:52:05Z,air_carbon_dioxide_ppm,T6713-Top,379.0
2019-01-16T16:56:55Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-16T16:56:59Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T16:57:04Z,air_carbon_dioxide_ppm,T6713-Top,381.0
2019-01-16T17:01:56Z,air_carbon_dioxide_ppm,T6713-Top,383.0
2019-01-16T17:01:58Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-16T17:02:03Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T17:06:56Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T17:07:02Z,air_carbon_dioxide_ppm,T6713-Top,380.0
2019-01-16T17:07:04Z,air_temperature_celcius,SHT25-Top,31.0
2019-01-16T17:11:55Z,air_carbon_dioxide_ppm,T6713-Top,370.0
2019-01-16T17:12:04Z,air_humidity_percent,SHT25-Top,12.0
2019-01-16T17:12:06Z,air_temperature_celcius,SHT25-Top,31.0
