time_utc,var,name,value
2019-01-16T10:24:01Z,air_carbon_dioxide_ppm,T6713-Top,2223.0
2019-01-16T10:24:04Z,air_humidity_percent,SHT25-Top,27.0
2019-01-16T10:24:06Z,air_temperature_celcius,SHT25-Top,23.0
2019-01-16T10:29:02Z,air_humidity_percent,SHT25-Top,27.0
2019-01-16T10:29:07Z,air_temperature_celcius,SHT25-Top,23.0
2019-01-16T10:29:08Z,air_carbon_dioxide_ppm,T6713-Top,2198.0
2019-01-16T10:34:04Z,air_carbon_dioxide_ppm,T6713-Top,2200.0
2019-01-16T10:34:05Z,air_temperature_celcius,SHT25-Top,23.0
2019-01-16T10:34:06Z,air_humidity_percent,SHT25-Top,26.0
2019-01-16T10:39:02Z,air_humidity_percent,SHT25-Top,26.0
2019-01-16T10:39:06Z,air_carbon_dioxide_ppm,T6713-Top,2222.0
2019-01-16T10:39:14Z,air_temperature_celcius,SHT25-Top,23.0
2019-01-16T10:44:05Z,air_humidity_percent,SHT25-Top,26.0
2019-01-16T10:44:11Z,air_carbon_dioxide_ppm,T6713-Top,2205.0
2019-01-16T10:44:18Z,air_temperature_celcius,SHT25-Top,23.0
2019-01-16T10:49:12Z,air_temperature_celcius,SHT25-Top,23.0
2019-01-16T10:49:15Z,air_carbon_dioxide_ppm,T6713-Top,2201.0
2019-01-16T10:49:15Z,air_humidity_percent,SHT25-Top,25.0
2019-01-16T10:54:06Z,air_humidity_percent,SHT25-Top,26.0
2019-01-16T10:54:07Z,air_temperature_celcius,SHT25-Top,23.0
2019-01-16T10:54:14Z,air_carbon_dioxide_ppm,T6713-Top,2222.0
2019-01-16T10:59:05Z,air_temperature_celcius,SHT25-Top,24.0
2019-01-16T10:59:13Z,air_carbon_dioxide_ppm,T6713-Top,2223.0
2019-01-16T10:59:13Z,air_humidity_percent,SHT25-Top,24.0
2019-01-16T11:04:09Z,air_carbon_dioxide_ppm,T6713-Top,2211.0
2019-01-16T11:04:10Z,air_humidity_percent,SHT25-Top,19.0
2019-01-16T11:04:15Z,air_temperature_celcius,SHT25-Top,25.0
2019-01-16T11:09:06Z,air_temperature_celcius,SHT25-Top,25.0
2019-01-16T11:09:13Z,air_humidity_percent,SHT25-Top,19.0
2019-01-16T11:09:14Z,air_carbon_dioxide_ppm,T6713-Top,2241.0
2019-01-16T11:14:07Z,air_temperature_celcius,SHT25-Top,25.0
2019-01-16T11:14:08Z,air_carbon_dioxide_ppm,T6713-Top,2256.0
2019-01-16T11:14:09Z,air_humidity_percent,SHT25-Top,18.0
2019-01-16T11:19:07Z,air_temperature_celcius,SHT25-Top,26.0
2019-01-16T11:19:08Z,air_carbon_dioxide_ppm,T6713-Top,2242.0
2019-01-16T11:19:09Z,air_humidity_percent,SHT25-Top,17.0
2019-01-16T11:24:10Z,air_temperature_celcius,SHT25-Top,26.0
2019-01-16T11:24:12Z,air_carbon_dioxide_ppm,T6713-Top,2226.0
2019-01-16T11:24:15Z,air_humidity_percent,SHT25-Top,18.0
2019-01-16T11:29:10Z,air_temperature_celcius,SHT25-Top,26.0
2019-01-16T11:29:13Z,air_humidity_percent,SHT25-Top,18.0
2019-01-16T11:29:13Z,air_carbon_dioxide_ppm,T6713-Top,2245.0
2019-01-16T11:34:10Z,air_temperature_celcius,SHT25-Top,26.0
2019-01-16T11:34:11Z,air_carbon_dioxide_ppm,T6713-Top,2241.0
2019-01-16T11:34:14Z,air_humidity_percent,SHT25-Top,18.0
2019-01-16T11:39:12Z,air_carbon_dioxide_ppm,T6713-Top,2238.0
