time_utc,var,name,value
2019-01-16T10:29:39Z,air_temperature_celcius,SHT25-Top,26.0
2019-01-16T10:29:41Z,air_humidity_percent,SHT25-Top,32.0
2019-01-16T11:40:15Z,air_temperature_celcius,SHT25-Top,26.0
2019-01-16T11:40:17Z,air_humidity_percent,SHT25-Top,19.0
2019-01-16T11:40:17Z,air_carbon_dioxide_ppm,T6713-Top,250.0
2019-01-16T11:45:15Z,air_carbon_dioxide_ppm,T6713-Top,254.0
2019-01-16T11:45:16Z,air_humidity_percent,SHT25-Top,17.0
2019-01-16T11:45:17Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:50:15Z,air_carbon_dioxide_ppm,T6713-Top,220.0
2019-01-16T11:50:18Z,air_humidity_percent,SHT25-Top,17.0
2019-01-16T11:50:19Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:55:17Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T11:55:18Z,air_carbon_dioxide_ppm,T6713-Top,226.0
2019-01-16T11:55:19Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:00:17Z,air_carbon_dioxide_ppm,T6713-Top,230.0
2019-01-16T12:00:19Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T12:00:20Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:05:17Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T12:05:20Z,air_carbon_dioxide_ppm,T6713-Top,225.0
2019-01-16T12:05:20Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:10:17Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:10:20Z,air_carbon_dioxide_ppm,T6713-Top,223.0
2019-01-16T12:10:21Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T12:15:18Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T12:15:19Z,air_carbon_dioxide_ppm,T6713-Top,225.0
2019-01-16T12:15:21Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:20:18Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:20:20Z,air_carbon_dioxide_ppm,T6713-Top,216.0
2019-01-16T12:20:22Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T12:25:19Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T12:25:21Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T12:25:22Z,air_carbon_dioxide_ppm,T6713-Top,214.0
2019-01-16T12:30:19Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T12:30:21Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T12:30:23Z,air_carbon_dioxide_ppm,T6713-Top,221.0
2019-01-16T12:35:20Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T12:35:21Z,air_carbon_dioxide_ppm,T6713-Top,211.0
2019-01-16T12:35:21Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T12:40:21Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T12:40:21Z,air_carbon_dioxide_ppm,T6713-Top,215.0
2019-01-16T12:40:23Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T12:45:22Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:45:23Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T12:45:24Z,air_carbon_dioxide_ppm,T6713-Top,226.0
2019-01-16T12:50:21Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T12:50:22Z,air_carbon_dioxide_ppm,T6713-Top,216.0
2019-01-16T12:50:24Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:55:22Z,air_carbon_dioxide_ppm,T6713-Top,221.0
2019-01-16T12:55:24Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:55:25Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:00:23Z,air_carbon_dioxide_ppm,T6713-Top,223.0
2019-01-16T13:00:25Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T13:00:26Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:05:23Z,air_carbon_dioxide_ppm,T6713-Top,218.0
2019-01-16T13:05:26Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:05:27Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T13:10:24Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:10:26Z,air_carbon_dioxide_ppm,T6713-Top,209.0
2019-01-16T13:10:26Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T13:15:23Z,air_carbon_dioxide_ppm,T6713-Top,217.0
2019-01-16T13:15:25Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:15:25Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T13:20:23Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T13:20:25Z,air_carbon_dioxide_ppm,T6713-Top,225.0
2019-01-16T13:20:27Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:25:24Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:25:26Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T13:25:28Z,air_carbon_dioxide_ppm,T6713-Top,213.0
2019-01-16T13:30:26Z,air_carbon_dioxide_ppm,T6713-Top,236.0
2019-01-16T13:30:27Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:30:27Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T13:35:28Z,air_carbon_dioxide_ppm,T6713-Top,229.0
2019-01-16T13:35:28Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T13:35:30Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:40:26Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:40:28Z,air_carbon_dioxide_ppm,T6713-Top,231.0
2019-01-16T13:40:29Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T13:45:27Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T13:45:30Z,air_carbon_dioxide_ppm,T6713-Top,219.0
2019-01-16T13:45:31Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:50:28Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:50:29Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T13:50:33Z,air_carbon_dioxide_ppm,T6713-Top,224.0
2019-01-16T13:55:29Z,air_carbon_dioxide_ppm,T6713-Top,221.0
2019-01-16T13:55:31Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T13:55:32Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T14:00:28Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T14:00:30Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T14:00:32Z,air_carbon_dioxide_ppm,T6713-Top,231.0
2019-01-16T14:05:30Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T14:05:31Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T14:05:32Z,air_carbon_dioxide_ppm,T6713-Top,234.0
2019-01-16T14:10:32Z,air_carbon_dioxide_ppm,T6713-Top,234.0
2019-01-16T14:10:32Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T14:10:35Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T14:15:30Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T14:15:31Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T14:15:33Z,air_carbon_dioxide_ppm,T6713-Top,238.0
2019-01-16T14:20:30Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T14:20:31Z,air_carbon_dioxide_ppm,T6713-Top,250.0
2019-01-16T14:20:34Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T14:25:32Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T14:25:33Z,air_carbon_dioxide_ppm,T6713-Top,246.0
2019-01-16T14:25:34Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T14:30:34Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T14:30:35Z,air_carbon_dioxide_ppm,T6713-Top,243.0
2019-01-16T14:30:36Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T14:35:34Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T14:35:35Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T14:35:47Z,air_carbon_dioxide_ppm,T6713-Top,241.0
2019-01-16T14:36:02Z,air_carbon_dioxide_ppm,T6713-Top,241.0
2019-01-16T15:06:51Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T15:06:52Z,air_carbon_dioxide_ppm,T6713-Top,237.0
2019-01-16T15:06:53Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T15:11:45Z,air_carbon_dioxide_ppm,T6713-Top,253.0
2019-01-16T15:11:48Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T15:11:50Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T15:16:47Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T15:16:48Z,air_carbon_dioxide_ppm,T6713-Top,256.0
2019-01-16T15:16:50Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T16:02:11Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T16:02:14Z,air_carbon_dioxide_ppm,T6713-Top,246.0
2019-01-16T16:02:16Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T16:06:48Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T16:06:52Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-16T16:06:56Z,air_carbon_dioxide_ppm,T6713-Top,248.0
2019-01-16T16:11:50Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-16T16:11:54Z,air_carbon_dioxide_ppm,T6713-Top,252.0
2019-01-16T16:11:57Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T16:16:50Z,air_carbon_dioxide_ppm,T6713-Top,252.0
2019-01-16T16:16:56Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T16:17:01Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-16T16:21:46Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T16:21:48Z,air_carbon_dioxide_ppm,T6713-Top,246.0
2019-01-16T16:21:58Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-16T16:26:57Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T16:26:58Z,air_carbon_dioxide_ppm,T6713-Top,244.0
2019-01-16T16:26:59Z,air_temperature_celcius,SHT25-Top,30.0
2019-01-16T16:31:50Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T16:31:54Z,air_carbon_dioxide_ppm,T6713-Top,237.0
2019-01-16T16:31:56Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T16:36:50Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T16:36:51Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T16:36:54Z,air_carbon_dioxide_ppm,T6713-Top,237.0
2019-01-16T16:41:48Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T16:41:49Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T16:41:53Z,air_carbon_dioxide_ppm,T6713-Top,242.0
2019-01-16T16:46:54Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T16:46:55Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T16:47:00Z,air_carbon_dioxide_ppm,T6713-Top,261.0
2019-01-16T16:51:51Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T16:51:54Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T16:52:02Z,air_carbon_dioxide_ppm,T6713-Top,248.0
2019-01-16T16:56:50Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T16:56:57Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T16:57:00Z,air_carbon_dioxide_ppm,T6713-Top,236.0
2019-01-16T17:01:56Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T17:01:58Z,air_carbon_dioxide_ppm,T6713-Top,241.0
2019-01-16T17:02:00Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T17:06:53Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T17:06:54Z,air_carbon_dioxide_ppm,T6713-Top,244.0
2019-01-16T17:07:01Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T17:11:52Z,air_carbon_dioxide_ppm,T6713-Top,234.0
2019-01-16T17:11:56Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T17:12:00Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T17:16:55Z,air_carbon_dioxide_ppm,T6713-Top,227.0
2019-01-16T17:16:58Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T17:17:05Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T17:21:52Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T17:21:59Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T17:22:03Z,air_carbon_dioxide_ppm,T6713-Top,236.0
2019-01-16T17:26:53Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T17:26:56Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T17:26:57Z,air_carbon_dioxide_ppm,T6713-Top,230.0
2019-01-16T17:31:59Z,air_carbon_dioxide_ppm,T6713-Top,219.0
2019-01-16T17:32:06Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T17:32:08Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T17:36:59Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T17:37:16Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T17:37:17Z,air_carbon_dioxide_ppm,T6713-Top,221.0
2019-01-16T17:41:56Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T17:42:00Z,air_carbon_dioxide_ppm,T6713-Top,219.0
2019-01-16T17:42:02Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T17:46:58Z,air_carbon_dioxide_ppm,T6713-Top,224.0
2019-01-16T17:46:59Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T17:47:03Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T17:51:57Z,air_carbon_dioxide_ppm,T6713-Top,220.0
2019-01-16T17:52:03Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T17:52:04Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T17:57:03Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T17:57:05Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T17:57:09Z,air_carbon_dioxide_ppm,T6713-Top,219.0
2019-01-16T18:01:57Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T18:02:02Z,air_carbon_dioxide_ppm,T6713-Top,216.0
2019-01-16T18:02:07Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T18:06:57Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T18:07:00Z,air_carbon_dioxide_ppm,T6713-Top,218.0
2019-01-16T18:07:05Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T18:12:00Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T18:12:02Z,air_carbon_dioxide_ppm,T6713-Top,219.0
2019-01-16T18:12:08Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T18:16:59Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T18:17:04Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T18:17:09Z,air_carbon_dioxide_ppm,T6713-Top,216.0
2019-01-16T18:22:03Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T18:22:07Z,air_carbon_dioxide_ppm,T6713-Top,219.0
2019-01-16T18:22:09Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T18:27:04Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T18:27:09Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T18:27:11Z,air_carbon_dioxide_ppm,T6713-Top,218.0
2019-01-16T18:32:02Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T18:32:04Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T18:32:07Z,air_carbon_dioxide_ppm,T6713-Top,217.0
2019-01-16T18:37:01Z,air_carbon_dioxide_ppm,T6713-Top,220.0
2019-01-16T18:37:03Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T18:37:12Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T18:42:02Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T18:42:02Z,air_carbon_dioxide_ppm,T6713-Top,215.0
2019-01-16T18:42:09Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T18:47:03Z,air_carbon_dioxide_ppm,T6713-Top,212.0
2019-01-16T18:47:04Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T18:47:15Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T18:52:05Z,air_carbon_dioxide_ppm,T6713-Top,203.0
2019-01-16T18:52:13Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T18:52:14Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T18:57:06Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T18:57:10Z,air_carbon_dioxide_ppm,T6713-Top,217.0
2019-01-16T18:57:14Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T19:02:04Z,air_carbon_dioxide_ppm,T6713-Top,211.0
2019-01-16T19:02:11Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T19:02:13Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T19:07:14Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T19:07:17Z,air_carbon_dioxide_ppm,T6713-Top,215.0
2019-01-16T19:07:19Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T19:12:08Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T19:12:14Z,air_carbon_dioxide_ppm,T6713-Top,208.0
2019-01-16T19:12:15Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T19:17:09Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T19:17:12Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T19:17:17Z,air_carbon_dioxide_ppm,T6713-Top,211.0
2019-01-16T19:22:11Z,air_carbon_dioxide_ppm,T6713-Top,209.0
2019-01-16T19:22:15Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T19:22:19Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T19:27:11Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T19:27:13Z,air_carbon_dioxide_ppm,T6713-Top,205.0
2019-01-16T19:27:18Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T19:32:10Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T19:32:15Z,air_carbon_dioxide_ppm,T6713-Top,208.0
2019-01-16T19:32:16Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T19:37:10Z,air_carbon_dioxide_ppm,T6713-Top,207.0
2019-01-16T19:37:21Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T19:37:22Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T19:42:09Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T19:42:10Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T19:42:14Z,air_carbon_dioxide_ppm,T6713-Top,206.0
2019-01-16T19:47:15Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T19:47:18Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T19:47:20Z,air_carbon_dioxide_ppm,T6713-Top,206.0
2019-01-16T19:52:11Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T19:52:18Z,air_carbon_dioxide_ppm,T6713-Top,206.0
2019-01-16T19:52:24Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T19:57:21Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T19:57:25Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T19:57:26Z,air_carbon_dioxide_ppm,T6713-Top,203.0
2019-01-16T20:02:16Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T20:02:20Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T20:02:23Z,air_carbon_dioxide_ppm,T6713-Top,203.0
2019-01-16T20:07:14Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T20:07:15Z,air_carbon_dioxide_ppm,T6713-Top,207.0
2019-01-16T20:07:53Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T20:12:13Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T20:12:15Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T20:12:24Z,air_carbon_dioxide_ppm,T6713-Top,205.0
2019-01-16T20:17:16Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T20:17:20Z,air_carbon_dioxide_ppm,T6713-Top,204.0
2019-01-16T20:17:25Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T20:22:20Z,air_carbon_dioxide_ppm,T6713-Top,207.0
2019-01-16T20:22:26Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T20:22:28Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T20:27:17Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T20:27:25Z,air_carbon_dioxide_ppm,T6713-Top,208.0
2019-01-16T20:27:26Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T20:32:18Z,air_carbon_dioxide_ppm,T6713-Top,205.0
2019-01-16T20:32:20Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T20:32:25Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T20:37:15Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T20:37:21Z,air_carbon_dioxide_ppm,T6713-Top,204.0
2019-01-16T20:37:23Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T20:42:16Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T20:42:17Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T20:42:22Z,air_carbon_dioxide_ppm,T6713-Top,204.0
2019-01-16T20:47:17Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T20:47:19Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T20:47:22Z,air_carbon_dioxide_ppm,T6713-Top,205.0
2019-01-16T20:52:19Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T20:52:25Z,air_carbon_dioxide_ppm,T6713-Top,201.0
2019-01-16T20:52:26Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T20:57:19Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T20:57:23Z,air_carbon_dioxide_ppm,T6713-Top,206.0
2019-01-16T20:57:27Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T21:02:27Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T21:02:30Z,air_carbon_dioxide_ppm,T6713-Top,211.0
2019-01-16T21:02:35Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T21:07:19Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T21:07:27Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T21:07:27Z,air_carbon_dioxide_ppm,T6713-Top,207.0
2019-01-16T21:12:25Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T21:12:29Z,air_carbon_dioxide_ppm,T6713-Top,206.0
2019-01-16T21:12:31Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T21:17:31Z,air_carbon_dioxide_ppm,T6713-Top,205.0
2019-01-16T21:17:35Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T21:17:35Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T21:22:22Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T21:22:29Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T21:22:30Z,air_carbon_dioxide_ppm,T6713-Top,206.0
2019-01-16T21:27:23Z,air_carbon_dioxide_ppm,T6713-Top,208.0
2019-01-16T21:27:23Z,air_temperature_celcius,SHT25-Top,29.0
2019-01-16T21:27:29Z,air_humidity_percent,SHT25-Top,15.0
