time_utc,var,name,value
2019-01-16T10:31:03Z,air_temperature_celcius,SHT25-Top,26.0
2019-01-16T10:31:04Z,air_carbon_dioxide_ppm,T6713-Top,459.0
2019-01-16T10:31:06Z,air_humidity_percent,SHT25-Top,66.0
2019-01-16T10:36:03Z,air_humidity_percent,SHT25-Top,25.0
2019-01-16T10:36:07Z,air_carbon_dioxide_ppm,T6713-Top,438.0
2019-01-16T10:36:07Z,air_temperature_celcius,SHT25-Top,26.0
2019-01-16T11:24:34Z,air_carbon_dioxide_ppm,T6713-Top,450.0
2019-01-16T11:24:36Z,air_humidity_percent,SHT25-Top,17.0
2019-01-16T11:24:36Z,air_temperature_celcius,SHT25-Top,26.0
2019-01-16T11:29:34Z,air_carbon_dioxide_ppm,T6713-Top,403.0
2019-01-16T11:29:34Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:29:37Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:34:35Z,air_carbon_dioxide_ppm,T6713-Top,450.0
2019-01-16T11:34:35Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:34:37Z,air_humidity_percent,SHT25-Top,16.0
2019-01-16T11:39:35Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:39:36Z,air_carbon_dioxide_ppm,T6713-Top,405.0
2019-01-16T11:39:37Z,air_humidity_percent,SHT25-Top,20.0
2019-01-16T11:44:36Z,air_humidity_percent,SHT25-Top,19.0
2019-01-16T11:44:37Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T11:44:40Z,air_carbon_dioxide_ppm,T6713-Top,421.0
2019-01-16T11:49:38Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:49:39Z,air_carbon_dioxide_ppm,T6713-Top,361.0
2019-01-16T11:49:40Z,air_temperature_celcius,SHT25-Top,27.0
2019-01-16T11:54:37Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:54:39Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T11:54:42Z,air_carbon_dioxide_ppm,T6713-Top,353.0
2019-01-16T11:59:39Z,air_carbon_dioxide_ppm,T6713-Top,356.0
2019-01-16T11:59:40Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T11:59:41Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:04:38Z,air_humidity_percent,SHT25-Top,14.0
2019-01-16T12:04:39Z,air_carbon_dioxide_ppm,T6713-Top,348.0
2019-01-16T12:04:43Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:09:40Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T12:09:41Z,air_carbon_dioxide_ppm,T6713-Top,349.0
2019-01-16T12:09:41Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:14:40Z,air_carbon_dioxide_ppm,T6713-Top,352.0
2019-01-16T12:14:42Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:14:43Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T12:19:41Z,air_humidity_percent,SHT25-Top,14.0
2019-01-16T12:19:42Z,air_carbon_dioxide_ppm,T6713-Top,343.0
2019-01-16T12:19:43Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:24:40Z,air_carbon_dioxide_ppm,T6713-Top,343.0
2019-01-16T12:24:41Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T12:24:43Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:29:41Z,air_carbon_dioxide_ppm,T6713-Top,344.0
2019-01-16T12:29:44Z,air_humidity_percent,SHT25-Top,14.0
2019-01-16T12:29:45Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:34:42Z,air_carbon_dioxide_ppm,T6713-Top,341.0
2019-01-16T12:34:43Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T12:34:44Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:39:42Z,air_carbon_dioxide_ppm,T6713-Top,344.0
2019-01-16T12:39:43Z,air_humidity_percent,SHT25-Top,14.0
2019-01-16T12:39:45Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:44:42Z,air_humidity_percent,SHT25-Top,15.0
2019-01-16T12:44:43Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:44:44Z,air_carbon_dioxide_ppm,T6713-Top,352.0
2019-01-16T12:49:42Z,air_carbon_dioxide_ppm,T6713-Top,347.0
2019-01-16T12:49:44Z,air_temperature_celcius,SHT25-Top,28.0
2019-01-16T12:49:45Z,air_humidity_percent,SHT25-Top,14.0
2019-01-16T12:54:42Z,air_carbon_dioxide_ppm,T6713-Top,332.0
